EmployeeID,SatisfactionScore,WorkLifeBalance,Salary,YearsAtCompany,Department,5th percentile,Flag outliers,95th percentile
1030,3,1.0,"57,782.90",25,Sales,29945.58059,Outlier,57367.95886
1604,1,2.0,"57,780.91",18,IT,29937.70377,Outlier,57366.24673
1202,6,3.0,"57,764.41",9,Finance,29929.82695,Outlier,57357.70682
853,4,3.0,"57,743.03",22,Operations,29921.95014,Outlier,57335.38968
1752,6,3.0,"57,739.75",11,Finance,29914.07332,Outlier,57334.63878
824,6,2.0,"57,722.20",17,Sales,29906.1965,Outlier,57330.23967
1747,8,2.0,"57,706.74",10,Finance,29898.31968,Outlier,57317.17318
794,3,3.0,"57,681.92",5,Finance,29892.01595,Outlier,57303.71657
305,3,5.0,"57,626.04",1,Sales,29885.71222,Outlier,57298.59806
1287,7,4.0,"57,615.46",28,Operations,29879.40849,Outlier,57297.50336
776,3,3.0,"57,609.97",6,Sales,29873.10475,Outlier,57279.84176
1954,10,2.0,"57,585.95",20,IT,29866.80102,Outlier,57270.55055
439,4,3.0,"57,556.90",19,HR,29860.49729,Outlier,57260.98816
498,7,2.0,"57,536.94",26,Finance,29854.19356,Outlier,57255.97076
1534,7,1.0,"57,528.89",19,Operations,29847.88982,Outlier,57243.89711
1509,1,2.0,"57,524.89",20,IT,29841.58609,Outlier,57170.59803
1639,7,5.0,"57,511.75",24,Sales,29835.28236,Outlier,57116.12524
1743,5,2.0,"57,486.64",29,IT,29828.97863,Outlier,57092.7027
1771,8,3.0,"57,478.99",16,Operations,29822.67489,Outlier,57060.92763
962,1,1.0,"57,469.17",23,Operations,29816.37116,Outlier,57045.95722
510,9,2.0,"57,446.60",12,Operations,29810.06743,Outlier,57028.33923
671,3,1.0,"57,445.49",26,HR,29803.7637,Outlier,57025.02447
713,1,3.0,"57,434.60",16,IT,29797.45996,Outlier,57016.77937
1836,1,2.0,"57,431.42",27,Finance,29791.15623,Outlier,57003.08187
480,9,2.0,"57,429.74",28,IT,29784.8525,Outlier,56992.07611
791,10,3.0,"57,424.24",29,HR,29778.54877,Outlier,56989.67965
792,6,2.0,"57,420.43",10,Sales,29772.24503,Outlier,56963.97017
722,8,3.0,"57,402.70",3,IT,29750.76306,Outlier,56959.94578
278,3,2.0,"57,400.81",13,Finance,29729.28109,Outlier,56944.36121
51,3,1.0,"57,400.18",25,HR,29707.79912,Outlier,56932.47655
1056,7,3.0,"57,368.27",29,IT,29686.31714,Outlier,56911.91853
1120,6,2.0,"57,367.24",21,Sales,29664.83517,Outlier,56882.99151
211,3,4.0,"57,363.27",29,Sales,29643.3532,Outlier,56868.93422
62,6,2.0,"57,335.45",17,Sales,29621.87122,Outlier,56815.02847
1426,5,2.0,"57,335.05",3,Sales,29600.38925,Outlier,56785.24602
697,5,Unknown,"57,330.93",2,Finance,29578.90728,Outlier,56767.38346
1342,3,4.0,"57,317.17",22,IT,29557.42531,Outlier,56753.88303
222,9,3.0,"57,303.01",15,Sales,29535.94333,Outlier,56753.71862
1615,1,2.0,"57,298.11",13,Operations,29514.46136,Outlier,56744.13089
1754,10,5.0,"57,297.40",4,Finance,29492.97939,Outlier,56716.92031
1576,1,3.0,"57,275.45",16,Finance,29471.49741,Outlier,56680.67703
1560,8,5.0,"57,268.92",27,HR,29450.01544,Outlier,56652.56222
1191,6,5.0,"57,257.59",0,HR,29428.53347,Outlier,56651.61721
963,5,2.0,"57,255.10",15,Sales,29407.05149,Outlier,56644.91298
690,2,Unknown,"57,236.43",7,Operations,29385.56952,Outlier,56625.21016
1526,7,2.0,"57,116.74",14,HR,29364.08755,Outlier,56621.60021
72,5,2.0,"57,115.51",10,IT,29342.60558,Outlier,56585.56108
131,4,2.0,"57,064.82",16,HR,29338.63238,Outlier,56538.49064
18,8,3.0,"57,055.09",20,IT,29334.65919,Outlier,56523.94804
1552,10,2.0,"57,029.00",25,Finance,29330.686,Outlier,56520.07861
724,10,3.0,"57,026.79",4,Finance,29326.7128,Outlier,56510.10948
1236,6,1.0,"57,019.72",8,Finance,29322.73961,Outlier,56500.81321
1387,4,Unknown,"57,005.00",25,IT,29318.76641,Outlier,56492.1768
1761,9,3.0,"56,992.19",8,IT,29314.79322,Outlier,56483.38366
1597,6,3.0,"56,991.03",15,HR,29310.82003,Outlier,56475.90698
547,10,1.0,"56,963.97",28,IT,29306.84683,Outlier,56462.33177
787,7,3.0,"56,959.73",12,Sales,29302.87364,Outlier,56447.85061
1857,3,3.0,"56,942.65",29,Operations,29298.90045,Outlier,56437.37108
1358,4,3.0,"56,930.68",0,Sales,29294.92725,Outlier,56429.26701
1321,1,2.0,"56,907.23",26,HR,29290.95406,Outlier,56416.86674
862,8,3.0,"56,874.91",21,Finance,29286.98087,Outlier,56392.37568
1312,2,Unknown,"56,866.37",28,Finance,29283.00767,Outlier,56367.72821
442,2,1.0,"56,787.38",22,Finance,29279.03448,Outlier,56347.29536
1720,8,3.0,"56,783.82",5,Finance,29275.06128,Outlier,56339.84955
1685,1,4.0,"56,753.93",16,Operations,29271.08809,Outlier,56297.87446
53,4,4.0,"56,753.83",10,Sales,29267.1149,Outlier,56289.31128
326,10,1.0,"56,753.58",19,Operations,29263.1417,Outlier,56274.6296
1640,9,1.0,"56,729.96",18,HR,29254.46073,Outlier,56251.58889
591,5,2.0,"56,692.71",23,IT,29245.77976,Outlier,56245.97467
437,8,4.0,"56,652.61",2,IT,29237.09879,Outlier,56230.33481
908,2,Unknown,"56,652.43",23,IT,29228.41782,Outlier,56222.99253
1337,2,1.0,"56,648.36",25,Operations,29219.73685,Outlier,56205.49012
298,6,2.0,"56,625.40",11,HR,29211.05588,Outlier,56169.813
1215,7,2.0,"56,623.50",22,IT,29202.37491,Outlier,56153.52769
1715,8,Unknown,"56,585.56",27,Operations,29193.69393,Outlier,56138.79037
573,4,3.0,"56,536.01",14,Operations,29185.01296,Outlier,56109.44233
1283,3,3.0,"56,522.61",15,Operations,29176.33199,Outlier,56088.39914
1972,2,3.0,"56,519.63",4,IT,29167.65102,Outlier,56083.98375
1621,6,3.0,"56,507.73",6,Sales,29158.97005,Outlier,56082.17876
605,7,5.0,"56,498.51",9,IT,29150.28908,Outlier,56079.88706
1131,4,5.0,"56,489.46",7,Finance,29141.60811,Outlier,56079.09542
435,10,5.0,"56,480.11",11,HR,29132.92714,Outlier,56066.20644
975,4,3.0,"56,473.11",11,Sales,29124.24616,Outlier,56030.6955
1558,8,5.0,"56,453.52",12,Operations,29115.56519,Outlier,56027.94962
408,10,Unknown,"56,442.18",16,HR,29106.88422,Outlier,56014.22346
1400,3,3.0,"56,431.49",25,Sales,29098.20325,Outlier,56013.59081
1573,4,4.0,"56,425.93",19,Finance,29089.52228,Outlier,56013.36455
822,9,3.0,"56,400.03",18,HR,29086.52305,Outlier,55994.11794
282,6,4.0,"56,374.52",18,Sales,29083.52382,Outlier,55956.4632
780,10,4.0,"56,347.34",20,Finance,29080.52459,Outlier,55948.10559
981,4,3.0,"56,347.10",6,HR,29077.52535,Outlier,55927.6262
87,3,1.0,"56,298.74",14,Operations,29074.52612,Outlier,55902.11375
1090,2,4.0,"56,290.08",27,Finance,29071.52689,Outlier,55818.02016
168,4,2.0,"56,274.63",6,Operations,29068.52766,Outlier,55784.31263
1473,5,1.0,"56,250.38",10,HR,29065.52843,Outlier,55773.90433
1837,3,1.0,"56,245.49",18,Finance,29062.5292,Outlier,55763.9798
1117,8,1.0,"56,227.66",19,Sales,29059.52997,Outlier,55738.3825
103,7,4.0,"56,221.83",8,HR,29056.53073,Outlier,55713.79507
191,4,1.0,"56,200.05",7,Finance,29053.5315,Outlier,55710.35379
1088,1,1.0,"56,156.86",6,Sales,29050.53227,Outlier,55699.74938
160,8,4.0,"56,151.74",17,HR,29047.53304,Outlier,55682.13412
913,6,3.0,"56,130.16",29,Sales,29044.53381,Outlier,55673.45956
1968,4,2.0,"56,092.49",14,Finance,29041.53458,Outlier,55661.17459
594,3,2.0,"56,084.31",29,Operations,29038.53535,Outlier,55654.68063
465,10,3.0,"56,083.59",7,Finance,29035.53611,Outlier,55625.98283
552,3,2.0,"56,080.06",17,Finance,29032.53688,Outlier,55613.35066
716,10,2.0,"56,079.56",9,Sales,29029.53765,Outlier,55578.11324
342,9,4.0,"56,078.02",6,Finance,29029.39667,Outlier,55569.53235
592,4,5.0,"56,030.78",21,Finance,29029.25569,Outlier,55538.73334
595,4,1.0,"56,030.36",4,Finance,29029.11471,Outlier,55527.49575
202,1,3.0,"56,014.29",14,Sales,29028.97373,Outlier,55519.37689
1420,3,3.0,"56,013.60",21,IT,29028.83276,Outlier,55506.52216
258,3,2.0,"56,013.36",24,HR,29028.69178,Outlier,55484.01704
813,2,1.0,"55,993.10",4,Finance,29028.5508,Outlier,55474.22027
559,9,4.0,"55,952.39",23,IT,29028.40982,Outlier,55468.64378
292,3,1.0,"55,947.35",11,Operations,29028.26884,Outlier,55454.48115
251,8,1.0,"55,922.70",15,Sales,29028.12786,Outlier,55444.51261
1931,7,4.0,"55,895.25",21,Finance,29027.98688,Outlier,55433.43595
1551,1,Unknown,"55,784.92",27,Finance,29027.8459,Outlier,55405.19148
856,1,2.0,"55,783.99",3,Sales,29027.70492,Outlier,55376.18762
1678,3,5.0,"55,767.18",6,HR,29027.56394,Outlier,55366.29202
790,2,5.0,"55,761.36",8,Finance,29027.42296,Outlier,55356.9849
394,10,3.0,"55,715.41",9,IT,29027.28199,Outlier,55322.55905
1260,1,Unknown,"55,711.83",9,Operations,29027.14101,Outlier,55291.80557
936,1,3.0,"55,708.15",27,Sales,29027.00003,Outlier,55280.00483
1817,5,Unknown,"55,684.16",22,Sales,29026.85905,Outlier,55279.33222
1223,1,2.0,"55,677.42",5,Sales,29026.71807,Outlier,55273.549
1565,2,3.0,"55,661.58",21,Sales,28996.54877,Outlier,55223.23694
560,4,2.0,"55,659.53",7,IT,28966.37948,Outlier,55198.21662
1684,7,5.0,"55,627.18",10,IT,28936.21019,Outlier,55173.9549
228,7,3.0,"55,615.21",2,IT,28906.04089,Outlier,55165.71981
1841,10,3.0,"55,578.11",10,Sales,28875.8716,Outlier,55152.55748
1448,5,2.0,"55,569.08",5,IT,28845.7023,Outlier,55139.47679
1307,5,4.0,"55,535.36",13,Operations,28815.53301,Outlier,55114.53257
1418,8,5.0,"55,526.11",25,Finance,28785.36371,Outlier,55095.3949
1994,9,4.0,"55,517.69",10,Operations,28755.19442,Outlier,55079.12705
1538,4,2.0,"55,502.80",12,Finance,28725.02512,Outlier,55064.24136
1785,5,4.0,"55,475.97",15,Sales,28694.85583,Outlier,55048.68621
201,6,5.0,"55,473.28",6,Finance,28664.68654,Outlier,55028.53232
1094,2,1.0,"55,465.55",19,Sales,28634.51724,Outlier,54991.77255
410,5,1.0,"55,445.42",2,HR,28604.34795,Outlier,54938.96121
110,3,3.0,"55,443.60",17,Sales,28574.17865,Outlier,54921.23123
1461,6,3.0,"55,421.01",29,Sales,28544.00936,Outlier,54918.68822
1416,2,2.0,"55,381.46",10,HR,28513.84006,Outlier,54905.88058
322,7,4.0,"55,366.39",18,Sales,28483.67077,Outlier,54885.24259
1443,8,1.0,"55,366.07",7,Operations,28453.50147,Outlier,54874.46047
726,4,4.0,"55,329.73",23,IT,28423.33218,Outlier,54841.76708
1343,10,3.0,"55,293.88",11,Operations,28422.094,Outlier,54812.78107
446,2,2.0,"55,280.05",6,IT,28420.85582,Outlier,54769.86786
723,1,5.0,"55,279.64",20,IT,28419.61765,Outlier,54754.00094
1044,9,4.0,"55,273.55",19,IT,28418.37947,Outlier,54739.7852
1039,5,4.0,"55,220.59",23,Finance,28417.14129,Outlier,54729.67433
1709,3,3.0,"55,195.73",22,Operations,28415.90311,Outlier,54726.69007
1203,10,3.0,"55,170.11",20,IT,28414.66494,Outlier,54725.9012
628,3,3.0,"55,164.62",13,Finance,28413.42676,Outlier,54702.87388
659,1,4.0,"55,148.54",16,Sales,28412.18858,Outlier,54684.37318
563,3,5.0,"55,135.59",20,IT,28410.9504,Outlier,54654.45306
657,7,4.0,"55,103.19",19,Sales,28409.71223,Outlier,54625.43876
450,3,1.0,"55,090.20",23,HR,28408.47405,Outlier,54616.9938
567,10,1.0,"55,070.07",25,Sales,28407.23587,Outlier,54590.5125
553,8,2.0,"55,058.41",19,Sales,28405.99769,Outlier,54557.37293
1362,3,Unknown,"55,036.80",17,HR,28404.75952,Outlier,54551.87487
920,5,1.0,"55,016.13",28,HR,28403.52134,Outlier,54535.27277
1137,2,2.0,"54,946.53",17,Sales,28402.28316,Outlier,54497.81592
971,10,4.0,"54,921.30",27,Finance,28401.04498,Outlier,54487.82929
1963,5,3.0,"54,921.02",14,IT,28399.80681,Outlier,54458.84311
1603,9,4.0,"54,909.34",16,Sales,28398.56863,Outlier,54442.49854
1089,3,1.0,"54,886.25",9,IT,28391.75902,Outlier,54435.97315
967,6,4.0,"54,876.18",21,Finance,28384.94942,Outlier,54415.00033
621,4,4.0,"54,841.77",21,Sales,28378.13981,Outlier,54383.15032
1060,8,2.0,"54,811.26",3,HR,28371.33021,Outlier,54352.66295
884,8,1.0,"54,765.27",7,IT,28364.5206,Outlier,54331.52013
1852,4,2.0,"54,752.01",0,HR,28357.711,Outlier,54306.93862
1371,9,2.0,"54,736.73",17,HR,28350.90139,Outlier,54291.73684
1488,9,1.0,"54,727.32",25,Finance,28344.09179,Outlier,54281.09539
647,10,5.0,"54,726.42",22,IT,28337.28218,Outlier,54266.96645
1181,7,2.0,"54,725.62",3,Operations,28330.47258,Outlier,54253.65122
1471,6,2.0,"54,687.71",2,Operations,28323.66297,Outlier,54223.38349
1553,6,4.0,"54,681.64",18,Sales,28316.85336,Outlier,54183.61722
1081,3,1.0,"54,627.26",2,IT,28310.04376,Outlier,54164.00054
1905,7,3.0,"54,623.21",28,Finance,28303.23415,Outlier,54146.31288
815,6,4.0,"54,607.67",27,Operations,28296.42455,Outlier,54124.23973
731,5,2.0,"54,558.65",16,Finance,28289.61494,Outlier,54113.21767
1805,7,2.0,"54,554.39",14,HR,28282.80534,Outlier,54111.27744
175,8,2.0,"54,544.33",2,Operations,28275.99573,Outlier,54105.6794
356,6,Unknown,"54,499.03",13,Finance,28269.18613,Outlier,54084.61434
640,8,4.0,"54,490.95",1,IT,28262.37652,Outlier,54075.56705
718,1,2.0,"54,459.70",13,Operations,28241.2276,Outlier,54050.1624
1271,3,2.0,"54,442.50",0,Sales,28220.07868,Outlier,54047.56655
325,2,3.0,"54,435.63",10,HR,28198.92976,Outlier,54047.18668
1735,2,3.0,"54,412.71",0,Finance,28177.78084,Outlier,54022.37651
799,7,1.0,"54,377.93",6,Sales,28156.63192,Outlier,54001.86925
864,3,2.0,"54,346.35",22,Sales,28135.483,Outlier,53990.83797
914,8,3.0,"54,326.58",2,Finance,28114.33408,Outlier,53985.43486
1028,6,Unknown,"54,298.52",1,Finance,28093.18516,Outlier,53983.11015
1309,9,3.0,"54,288.08",27,Operations,28072.03624,Outlier,53978.878
1130,8,3.0,"54,276.44",27,Operations,28050.88732,Outlier,53962.68462
378,2,Unknown,"54,259.22",14,HR,28029.7384,Outlier,53925.52705
745,3,1.0,"54,248.08",27,HR,28008.58948,Outlier,53892.88412
1359,5,4.0,"54,193.19",20,Sales,27987.44056,Outlier,53879.23536
753,10,3.0,"54,169.25",23,Finance,27966.29164,Outlier,53850.93026
1741,2,4.0,"54,154.25",3,Finance,27945.14272,Outlier,53821.98985
775,1,3.0,"54,127.80",15,IT,27923.9938,Outlier,53821.22031
380,3,3.0,"54,113.56",19,Operations,27902.84488,Outlier,53819.51928
833,5,3.0,"54,111.86",0,HR,27881.69596,Outlier,53813.32322
777,4,1.0,"54,107.97",12,Finance,27860.54704,Outlier,53804.00192
823,5,1.0,"54,085.09",5,HR,27839.39811,Outlier,53782.65411
133,3,2.0,"54,075.57",29,IT,27835.44305,Outlier,53780.85827
257,9,2.0,"54,048.83",9,Finance,27831.48798,Outlier,53771.29847
1273,2,1.0,"54,047.43",3,HR,27827.53291,Outlier,53759.60085
1633,8,4.0,"54,047.14",28,HR,27823.57784,Outlier,53752.85287
1823,10,2.0,"54,016.18",0,Sales,27819.62277,Outlier,53743.37269
1322,8,1.0,"53,997.10",17,IT,27815.6677,Outlier,53708.41894
1091,2,4.0,"53,988.16",28,Operations,27811.71263,Outlier,53661.30602
12,8,3.0,"53,983.97",19,Operations,27807.75756,Outlier,53624.59299
94,10,Unknown,"53,982.54",11,Operations,27803.80249,Outlier,53573.09517
793,3,2.0,"53,975.88",23,Sales,27799.84743,Outlier,53540.55105
746,2,5.0,"53,949.48",24,Operations,27795.89236,Outlier,53530.64986
1946,7,3.0,"53,896.25",1,IT,27791.93729,Outlier,53518.86386
58,6,4.0,"53,887.84",7,Operations,27787.98222,Outlier,53504.22545
607,10,2.0,"53,863.25",24,Finance,27784.02715,Outlier,53467.19591
1187,10,3.0,"53,822.18",26,Sales,27780.07208,Outlier,53428.59493
1434,2,1.0,"53,821.41",8,Finance,27776.11701,Outlier,53386.82188
1939,4,3.0,"53,820.45",12,Operations,27772.16194,Outlier,53369.56421
1568,3,3.0,"53,814.23",8,HR,27768.20687,Outlier,53365.92675
761,2,5.0,"53,805.13",29,Operations,27764.25181,Outlier,53349.87739
262,2,1.0,"53,782.65",24,Finance,27760.29674,Outlier,53343.96728
1249,3,Unknown,"53,780.76",20,IT,27744.13572,Outlier,53333.08721
939,1,4.0,"53,770.25",23,HR,27727.97471,Outlier,53294.12823
147,9,4.0,"53,757.72",4,HR,27711.81369,Outlier,53268.74261
1205,5,3.0,"53,751.64",27,Sales,27695.65268,Outlier,53245.54768
1172,7,4.0,"53,740.62",27,IT,27679.49166,Outlier,53234.58396
419,5,3.0,"53,694.62",29,Finance,27663.33065,Outlier,53218.71963
858,6,2.0,"53,643.37",5,HR,27647.16963,Outlier,53200.49633
844,3,Unknown,"53,612.08",3,Sales,27631.00862,Outlier,53187.40185
120,9,1.0,"53,541.20",13,Operations,27614.8476,Outlier,53175.19269
1462,8,1.0,"53,539.90",9,IT,27598.68659,Outlier,53156.38577
1139,10,5.0,"53,519.34",9,Finance,27582.52557,Outlier,53143.39055
85,8,3.0,"53,518.14",9,HR,27566.36456,Outlier,53127.49912
1067,1,5.0,"53,478.38",15,Sales,27550.20354,Outlier,53091.29981
112,3,1.0,"53,441.11",7,Finance,27534.04253,Outlier,53065.7122
197,5,3.0,"53,391.05",16,Sales,27517.88151,Outlier,53063.69178
1209,9,2.0,"53,369.90",24,Sales,27501.7205,Outlier,53059.63625
1356,9,3.0,"53,367.68",15,IT,27485.55948,Outlier,53047.39807
1953,9,Unknown,"53,350.19",12,HR,27469.39847,Outlier,52999.13126
455,8,3.0,"53,343.97",6,HR,27453.23745,Outlier,52985.28271
1524,3,4.0,"53,332.51",7,HR,27437.07644,Outlier,52971.46616
1050,2,2.0,"53,289.86",11,Sales,27427.71093,Outlier,52962.84097
1167,6,Unknown,"53,265.02",0,Operations,27418.34542,Outlier,52956.57584
800,9,2.0,"53,240.68",18,Sales,27408.97991,Outlier,52906.74745
1521,7,Unknown,"53,232.55",3,Finance,27399.61439,Outlier,52884.42601
1992,9,4.0,"53,212.79",28,HR,27390.24888,Outlier,52866.88133
66,10,2.0,"53,193.88",13,Operations,27380.88337,Outlier,52849.72321
114,3,1.0,"53,183.09",16,Sales,27371.51786,Outlier,52829.38209
1192,2,3.0,"53,168.73",25,Sales,27362.15235,Outlier,52817.64618
239,9,3.0,"53,144.04",2,Operations,27352.78684,Outlier,52773.37377
1440,2,Unknown,"53,142.60",20,Finance,27343.42133,Outlier,52737.87074
181,7,4.0,"53,104.85",17,Sales,27334.05582,Outlier,52714.15302
663,3,4.0,"53,066.14",16,Sales,27324.69031,Outlier,52679.4828
1251,1,3.0,"53,064.71",3,Finance,27315.3248,Outlier,52666.09985
1971,9,5.0,"53,060.63",8,Finance,27305.95929,Outlier,52656.99089
1579,9,1.0,"53,055.66",29,Finance,27296.59378,Outlier,52639.74432
1258,9,2.0,"53,000.59",7,IT,27287.22827,Outlier,52612.53678
186,2,1.0,"52,986.01",7,HR,27277.86276,Outlier,52573.73919
88,1,2.0,"52,971.47",18,IT,27268.49724,Outlier,52493.97047
1935,10,1.0,"52,962.39",12,Sales,27259.13173,Outlier,52446.37848
1436,9,4.0,"52,955.93",12,Operations,27249.76622,Outlier,52441.20793
891,2,3.0,"52,898.07",14,IT,27241.59173,Outlier,52436.91166
1435,10,2.0,"52,881.02",27,IT,27233.41724,Outlier,52425.51176
1667,5,Unknown,"52,862.17",5,Finance,27225.24274,Outlier,52397.50681
1900,7,3.0,"52,844.39",9,Finance,27217.06825,Outlier,52385.87941
119,7,5.0,"52,821.30",21,IT,27208.89375,Outlier,52350.71654
1733,9,1.0,"52,815.21",13,Sales,27200.71926,Outlier,52319.91088
106,5,4.0,"52,739.14",2,Finance,27192.54477,Outlier,52296.71003
1457,8,3.0,"52,736.60",9,Operations,27184.37027,Outlier,52288.12904
1490,8,1.0,"52,686.72",29,Finance,27176.19578,Outlier,52281.05662
1932,8,3.0,"52,668.62",9,Operations,27168.02129,Outlier,52275.24348
584,6,1.0,"52,661.41",25,HR,27159.84679,Outlier,52257.47587
1809,7,4.0,"52,646.68",1,Sales,27151.6723,Outlier,52230.41588
542,7,Unknown,"52,618.95",15,HR,27143.4978,Outlier,52214.47235
1708,10,4.0,"52,586.89",22,Finance,27135.32331,Outlier,52194.01563
1644,2,2.0,"52,499.23",0,Sales,27127.14882,Outlier,52177.25307
546,2,1.0,"52,446.65",9,Sales,27118.97432,Outlier,52171.52134
328,8,3.0,"52,441.21",29,IT,27110.79983,Outlier,52148.3001
1190,5,3.0,"52,436.69",15,Operations,27102.62533,Outlier,52112.07211
747,10,2.0,"52,424.27",12,HR,27094.45084,Outlier,52082.39795
1753,10,4.0,"52,392.78",15,Operations,27086.27635,Outlier,52053.35294
1204,7,Unknown,"52,384.15",8,IT,27080.71293,Outlier,52023.2443
300,9,4.0,"52,339.57",26,Operations,27075.14951,Outlier,52002.55206
1332,8,3.0,"52,311.49",4,IT,27069.58609,Outlier,51956.8447
861,2,2.0,"52,288.75",12,IT,27064.02267,Outlier,51919.26248
554,1,Unknown,"52,287.71",15,IT,27058.45925,Outlier,51900.10115
513,7,2.0,"52,275.61",24,Operations,27052.89583,Outlier,51887.48127
627,4,3.0,"52,274.88",18,Operations,27047.33241,Outlier,51871.80362
1417,1,Unknown,"52,236.21",6,HR,27041.76899,Outlier,51853.81367
1828,10,3.0,"52,221.73",16,Operations,27036.20557,Outlier,51839.74822
541,6,Unknown,"52,201.00",26,HR,27030.64215,Outlier,51833.35695
526,9,2.0,"52,177.72",17,Operations,27025.07873,Outlier,51828.19976
674,9,1.0,"52,175.87",26,Operations,27019.51531,Outlier,51811.86458
1508,6,4.0,"52,154.14",29,Operations,27013.95189,Outlier,51793.27439
1718,3,1.0,"52,115.20",19,Sales,27008.38847,Outlier,51787.00891
654,3,2.0,"52,083.93",2,Finance,27002.82505,Outlier,51771.40476
1695,1,4.0,"52,053.35",4,Sales,26997.26163,Outlier,51750.18423
1419,3,Unknown,"52,021.66",23,HR,26991.69821,Outlier,51746.85249
207,4,1.0,"52,000.43",6,Operations,26986.13479,Outlier,51739.30868
703,2,3.0,"51,949.15",5,IT,26980.57137,Outlier,51725.5089
1266,7,5.0,"51,911.79",6,IT,26975.00795,Outlier,51705.00851
457,2,2.0,"51,896.20",6,Sales,26965.62725,Outlier,51696.8137
243,4,3.0,"51,883.74",28,IT,26956.24655,Outlier,51687.53941
1310,3,1.0,"51,865.37",9,HR,26946.86586,Outlier,51672.36915
1459,8,3.0,"51,846.11",3,Sales,26937.48516,Outlier,51667.46715
1345,7,2.0,"51,834.55",1,IT,26928.10446,Outlier,51660.0077
1169,1,4.0,"51,832.17",29,Operations,26918.72376,Outlier,51611.59197
709,2,1.0,"51,823.35",15,Operations,26909.34307,Outlier,51582.86035
1937,4,1.0,"51,794.64",6,HR,26899.96237,Outlier,51560.70687
1165,4,3.0,"51,790.75",28,HR,26890.58167,Outlier,51544.54989
927,2,Unknown,"51,778.29",22,Finance,26881.20098,Outlier,51522.34045
1877,1,3.0,"51,750.75",8,Finance,26871.82028,Outlier,51502.81581
809,4,Unknown,"51,747.93",25,HR,26862.43958,Outlier,51492.74865
679,1,3.0,"51,740.72",10,Sales,26853.05888,Outlier,51479.27411
732,2,4.0,"51,726.59",28,IT,26843.67819,Outlier,51478.1005
1845,9,3.0,"51,705.01",9,Finance,26834.29749,Outlier,51440.2444
1662,3,3.0,"51,696.38",28,Finance,26824.91679,Outlier,51329.3756
1892,6,Unknown,"51,686.56",19,Operations,26815.53609,Outlier,51324.57369
719,5,4.0,"51,669.87",22,Operations,26806.1554,Outlier,51316.22641
129,7,4.0,"51,666.87",22,HR,26796.7747,Outlier,51313.80819
1433,9,2.0,"51,657.72",15,Operations,26787.394,Outlier,51311.99763
1296,9,3.0,"51,591.82",14,Sales,26781.19372,Outlier,51288.85855
898,8,3.0,"51,578.03",16,HR,26774.99344,Outlier,51228.21313
1746,8,4.0,"51,549.16",11,Operations,26768.79316,Outlier,51201.75788
1952,10,2.0,"51,540.78",29,IT,26762.59288,Outlier,51195.38909
296,1,5.0,"51,503.90",26,IT,26756.3926,Outlier,51193.3507
1079,1,2.0,"51,501.49",10,Finance,26750.19232,Outlier,51152.23468
1195,4,1.0,"51,479.63",27,IT,26743.99203,Outlier,51094.01271
1542,8,2.0,"51,478.61",11,Sales,26737.79175,Outlier,51030.35973
832,1,Unknown,"51,476.92",19,IT,26731.59147,Outlier,50987.52277
1126,8,3.0,"51,330.22",19,Finance,26725.39119,Outlier,50969.59482
782,8,3.0,"51,326.00",27,IT,26719.19091,Outlier,50962.1514
352,6,3.0,"51,316.48",22,IT,26712.99063,Outlier,50944.50398
1982,2,4.0,"51,313.90",8,Operations,26706.79035,Outlier,50910.61131
297,5,3.0,"51,312.00",7,HR,26700.59007,Outlier,50888.60143
35,7,3.0,"51,287.64",14,Finance,26694.38979,Outlier,50883.11675
929,8,4.0,"51,221.61",10,Operations,26688.18951,Outlier,50877.96682
1277,1,4.0,"51,198.25",9,Sales,26681.98922,Outlier,50861.37364
1965,2,3.0,"51,194.67",18,HR,26675.78894,Outlier,50830.31362
1042,3,3.0,"51,192.91",1,Operations,26669.58866,Outlier,50824.23766
1404,5,Unknown,"51,134.80",16,Finance,26663.38838,Outlier,50819.1566
705,2,3.0,"51,072.05",7,Finance,26638.11973,Outlier,50791.33518
252,4,3.0,"51,002.57",18,IT,26612.85108,Outlier,50777.78945
1320,7,2.0,"50,975.21",12,Sales,26587.58243,Outlier,50756.69966
1464,8,3.0,"50,963.98",10,IT,26562.31378,Outlier,50738.5131
1071,9,4.0,"50,959.92",21,HR,26537.04513,Outlier,50730.12241
1618,1,5.0,"50,921.38",12,Operations,26511.77648,Outlier,50667.30754
877,6,4.0,"50,890.62",15,Finance,26486.50783,Outlier,50637.90032
1860,2,3.0,"50,883.90",14,HR,26461.23918,Outlier,50633.07132
38,7,3.0,"50,880.77",10,Sales,26435.97053,Outlier,50619.43459
97,9,3.0,"50,866.74",12,HR,26410.70188,Outlier,50595.12216
576,7,4.0,"50,830.96",9,Sales,26385.43323,Outlier,50577.87466
1727,5,2.0,"50,824.51",7,Finance,26360.16459,Outlier,50569.36907
1545,4,3.0,"50,819.16",15,IT,26334.89594,Outlier,50560.95876
1099,8,4.0,"50,789.87",11,HR,26309.62729,Outlier,50542.20536
1582,6,4.0,"50,776.45",26,Finance,26284.35864,Outlier,50498.39746
701,7,3.0,"50,753.21",18,Sales,26259.08999,Outlier,50497.8806
945,3,1.0,"50,734.84",25,Sales,26233.82134,Outlier,50496.77842
